LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LN009058,30,39664,122369,739,41,13,6.26,120,0.3101,Bachelor's,Full-time,Married,No,Yes,Home,No,0
LN009059,35,58119,22702,659,39,1,12.1,360,0.0132,Bachelor's,Full-time,Divorced,No,Yes,Personal,No,0
LN009060,50,21632,14373,667,96,8,13.25,120,0.0672,High School,Full-time,Married,No,No,Education,No,0
LN009061,52,126766,32326,706,18,10,10.66,240,0.0129,PhD,Self-employed,Single,No,Yes,Personal,No,0
LN009062,37,4154,5026,570,3,7,15.59,60,0.2451,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
LN009063,18,49677,49699,393,107,14,23.6,24,0.5101,Bachelor's,Full-time,Married,No,Yes,Business,No,1
LN009064,29,44853,30544,533,56,6,19.6,180,0.0461,Master's,Part-time,Divorced,No,No,Auto,Yes,0
LN009065,42,81883,18578,707,150,3,11.54,48,0.0573,Master's,Full-time,Married,No,Yes,Personal,No,0
LN009066,18,11256,42912,775,0,18,7.31,240,0.1918,Master's,Unemployed,Single,No,Yes,Home,Yes,1
LN009067,32,42045,19466,795,45,10,5.94,240,0.0233,Master's,Part-time,Divorced,No,No,Personal,No,0
LN009068,35,91726,110754,586,114,4,16.52,24,0.612,Master's,Self-employed,Married,Yes,No,Business,No,0
LN009069,36,17889,80294,733,1,14,9.54,60,0.9048,High School,Part-time,Single,No,No,Home,No,0
LN009070,44,59271,51499,308,36,1,29.08,12,0.8899,Bachelor's,Full-time,Single,Yes,Yes,Education,No,1
LN009071,18,22695,18361,527,93,16,16.14,180,0.0547,High School,Full-time,Single,Yes,Yes,Auto,No,1
LN009072,49,45638,15645,357,56,15,25.53,120,0.035,Master's,Part-time,Married,Yes,Yes,Personal,Yes,1
LN009073,20,91323,43682,674,47,5,11.15,36,0.1609,Master's,Full-time,Divorced,No,No,Auto,No,0
LN009074,45,71958,218720,637,71,17,14.46,120,0.3076,Master's,Full-time,Divorced,Yes,No,Home,Yes,0
LN009075,26,68896,96017,610,105,3,13.6,24,0.7047,Bachelor's,Full-time,Married,No,No,Business,Yes,0
LN009076,25,46569,141335,834,99,10,4.97,36,0.99,Bachelor's,Full-time,Married,Yes,Yes,Home,No,0
LN009077,25,16765,73578,622,40,6,13.14,240,0.2218,High School,Part-time,Divorced,Yes,No,Home,Yes,0
LN009078,18,42003,31093,553,72,7,16.45,240,0.0375,Bachelor's,Part-time,Single,No,No,Education,No,0
LN009079,42,3676,6230,590,0,9,14.99,240,0.0858,High School,Unemployed,Single,Yes,No,Business,No,0
LN009080,60,67342,34968,546,158,15,18.68,180,0.0352,Master's,Full-time,Married,No,No,Auto,Yes,0
LN009081,33,61683,58933,731,61,2,10.59,36,0.3213,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
LN009082,45,43503,141333,594,66,15,14.17,36,0.99,High School,Full-time,Married,Yes,Yes,Home,No,1
LN009083,33,27019,18509,701,40,6,11.88,60,0.1384,High School,Full-time,Single,No,No,Education,No,0
LN009084,54,7601,4050,547,2,18,18.8,120,0.0541,Bachelor's,Unemployed,Single,No,Yes,Education,No,0
LN009085,56,61832,30505,635,33,7,15.25,24,0.2498,Bachelor's,Full-time,Single,No,No,Personal,Yes,0
LN009086,29,104769,31820,630,48,7,14.86,24,0.1537,Master's,Self-employed,Divorced,No,Yes,Personal,Yes,1
LN009087,44,66181,29314,597,55,9,14.73,60,0.0897,Bachelor's,Full-time,Married,No,Yes,Personal,No,0
LN009088,35,31173,15290,636,46,19,12.63,60,0.0991,Bachelor's,Part-time,Single,No,No,Personal,No,0
LN009089,32,28047,7767,362,83,18,26.58,180,0.0189,High School,Full-time,Married,Yes,Yes,Personal,No,1
LN009090,26,32363,25567,837,152,4,6.2,120,0.0794,High School,Self-employed,Single,No,No,Auto,Yes,0
LN009091,51,97476,369088,763,7,6,8.32,36,0.99,Master's,Self-employed,Single,Yes,No,Home,No,0
LN009092,35,9590,29899,663,0,16,12.52,360,0.105,Master's,Unemployed,Married,No,Yes,Home,No,0
LN009093,28,8838,23516,695,0,1,8.0,360,0.0893,Bachelor's,Unemployed,Single,Yes,No,Home,No,0
LN009094,26,45977,82191,677,87,4,11.56,120,0.1805,Master's,Part-time,Married,No,No,Business,Yes,0
LN009095,62,70939,121859,797,81,8,5.74,360,0.0575,Bachelor's,Full-time,Married,No,No,Business,Yes,0
LN009096,47,29334,154422,825,116,12,6.39,60,0.99,High School,Full-time,Married,No,Yes,Home,No,0
LN009097,23,56037,45694,629,117,6,14.83,60,0.1651,Bachelor's,Full-time,Single,No,No,Auto,No,0
LN009098,46,30007,12116,358,13,7,25.69,60,0.0825,High School,Full-time,Single,Yes,No,Personal,No,0
LN009099,43,53681,38689,615,10,17,15.01,120,0.073,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
LN009100,48,74404,26166,778,27,14,7.19,360,0.0118,Bachelor's,Full-time,Divorced,No,Yes,Personal,No,0
LN009101,18,58759,156695,761,80,16,8.19,120,0.2685,Bachelor's,Self-employed,Married,Yes,No,Home,No,0
LN009102,40,61674,71082,670,67,18,12.7,60,0.2329,Bachelor's,Self-employed,Married,No,No,Auto,No,0
LN009103,39,33179,13037,662,48,6,12.13,240,0.0198,High School,Full-time,Married,No,Yes,Personal,No,0
LN009104,28,59719,21308,834,15,16,3.15,180,0.0238,Bachelor's,Self-employed,Single,No,No,Personal,No,0
LN009105,63,29387,16958,695,49,17,10.11,360,0.0194,High School,Full-time,Single,Yes,Yes,Auto,No,0
LN009106,39,23270,8578,542,68,14,15.96,24,0.1868,High School,Full-time,Married,Yes,No,Personal,No,0
LN009107,33,85905,51572,745,69,4,8.46,120,0.0605,Master's,Full-time,Single,Yes,No,Auto,No,0
LN009108,31,47750,49239,671,35,12,9.45,180,0.0693,Bachelor's,Full-time,Married,No,No,Auto,Yes,0
LN009109,50,125952,53907,337,8,8,26.38,120,0.0437,Master's,Full-time,Married,Yes,No,Personal,Yes,0
LN009110,41,81187,237728,603,141,13,16.25,36,0.9893,Master's,Full-time,Married,No,No,Home,No,0
LN009111,35,52162,73057,697,74,0,9.81,120,0.1412,Bachelor's,Self-employed,Single,No,No,Business,Yes,0
LN009112,29,35350,129672,643,29,0,10.49,120,0.37,High School,Full-time,Single,Yes,No,Home,No,0
LN009113,41,34493,13020,740,20,3,8.53,120,0.038,Bachelor's,Part-time,Single,Yes,No,Personal,Yes,0
LN009114,33,39995,75012,534,152,7,16.89,36,0.634,Master's,Part-time,Married,Yes,Yes,Business,Yes,0
LN009115,44,105395,279286,781,38,7,7.12,120,0.2666,PhD,Self-employed,Married,No,No,Home,No,0
LN009116,46,80053,309923,699,1,14,10.02,120,0.3904,Master's,Self-employed,Single,No,No,Home,No,0
LN009117,52,7818,4951,640,3,13,12.94,240,0.032,Bachelor's,Unemployed,Single,Yes,No,Education,No,0
LN009118,28,62608,196051,730,65,11,11.8,36,0.99,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
LN009119,25,70110,28051,764,76,14,7.86,36,0.1342,Bachelor's,Full-time,Single,No,Yes,Personal,No,0
LN009120,32,58902,100309,778,95,13,6.07,24,0.8558,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,0
LN009121,35,78092,285136,639,58,11,13.13,360,0.123,Master's,Full-time,Divorced,No,No,Home,Yes,0
LN009122,22,11110,39010,733,1,15,10.21,24,0.99,Master's,Unemployed,Married,No,No,Home,No,0
LN009123,42,94079,113639,780,89,3,8.83,120,0.1217,Master's,Full-time,Married,Yes,Yes,Business,No,0
LN009124,56,50516,44849,683,99,0,12.24,180,0.0598,Bachelor's,Self-employed,Single,No,No,Education,Yes,0
LN009125,50,60999,234971,739,82,11,9.91,36,0.99,PhD,Part-time,Married,No,Yes,Home,No,0
LN009126,30,14188,6337,721,2,11,10.34,60,0.0901,PhD,Unemployed,Married,No,No,Education,No,0
LN009127,34,76289,39907,711,68,4,9.5,60,0.1054,Master's,Full-time,Divorced,Yes,No,Business,Yes,0
LN009128,24,120280,98103,541,71,1,18.59,12,0.8283,PhD,Full-time,Married,Yes,Yes,Business,Yes,1
LN009129,49,28028,97387,663,61,16,13.44,180,0.2342,High School,Full-time,Married,No,Yes,Home,No,0
LN009130,29,27267,13986,707,38,16,9.91,180,0.0345,Bachelor's,Part-time,Married,Yes,No,Auto,No,0
LN009131,46,71550,23366,772,58,2,7.4,360,0.011,Bachelor's,Full-time,Single,Yes,No,Personal,Yes,0
LN009132,57,56119,120777,778,79,6,5.46,48,0.5405,Master's,Part-time,Married,No,Yes,Home,No,0
LN009133,24,42023,62063,746,65,4,6.8,120,0.1485,Master's,Part-time,Single,Yes,No,Business,Yes,0
LN009134,34,37090,20193,733,102,3,7.91,240,0.0274,High School,Self-employed,Single,No,No,Education,No,0
LN009135,33,31562,9875,624,67,6,16.59,60,0.0634,High School,Self-employed,Married,No,Yes,Personal,No,0
LN009136,39,4540,3766,750,0,2,7.99,48,0.2088,High School,Unemployed,Single,No,No,Education,No,0
LN009137,34,3992,7561,814,2,1,5.28,360,0.0634,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,0
LN009138,30,21261,16857,687,54,12,12.74,120,0.0801,High School,Part-time,Married,Yes,Yes,Education,No,0
LN009139,32,39397,10460,628,24,5,12.88,60,0.0537,High School,Full-time,Single,Yes,No,Personal,No,0
LN009140,38,19835,14800,846,102,13,6.36,48,0.1875,High School,Part-time,Married,Yes,No,Education,No,0
LN009141,41,114049,23707,619,87,14,13.64,36,0.0701,PhD,Self-employed,Married,No,Yes,Personal,No,0
LN009142,42,68743,47523,800,58,11,5.28,12,0.6944,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,0
LN009143,32,67300,27874,699,79,12,10.53,12,0.4178,Bachelor's,Self-employed,Divorced,No,No,Personal,Yes,0
LN009144,27,59876,58960,601,22,19,16.03,36,0.3326,Bachelor's,Self-employed,Married,No,No,Business,No,0
LN009145,37,76937,43962,580,4,0,15.55,240,0.0289,Master's,Full-time,Divorced,Yes,No,Education,No,0
LN009146,20,13876,60911,549,180,16,17.93,240,0.2228,High School,Part-time,Married,No,No,Home,No,0
LN009147,42,13660,21001,741,92,4,9.98,60,0.31,High School,Part-time,Married,No,Yes,Business,No,0
LN009148,39,78023,119068,527,53,6,17.72,180,0.1032,Master's,Full-time,Single,Yes,No,Business,No,0
LN009149,53,3552,5730,585,2,15,15.84,60,0.3269,High School,Unemployed,Single,No,Yes,Business,No,1
LN009150,44,11107,5671,593,1,10,15.13,120,0.0517,PhD,Unemployed,Married,No,Yes,Education,No,0
LN009151,36,28140,45556,753,48,13,7.5,24,0.8145,High School,Full-time,Married,Yes,Yes,Business,No,0
LN009152,25,55572,77231,820,85,0,7.92,48,0.3497,Bachelor's,Full-time,Married,Yes,No,Business,No,0
LN009153,18,81360,27545,718,62,13,10.68,48,0.0854,Master's,Self-employed,Married,No,No,Personal,No,0
LN009154,48,89239,289059,709,9,11,9.17,180,0.2176,Master's,Full-time,Single,No,No,Home,No,0
LN009155,18,28724,52951,628,8,3,14.23,48,0.4663,High School,Full-time,Single,Yes,No,Business,No,0
LN009156,30,52985,109380,742,101,15,10.07,240,0.1041,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LN009157,51,5769,4963,367,0,18,25.47,180,0.0586,Master's,Unemployed,Married,Yes,Yes,Auto,No,1
LN009158,37,48555,21939,720,1,9,9.59,360,0.0152,Bachelor's,Self-employed,Single,No,No,Education,No,0
LN009159,48,24376,23229,703,74,11,10.95,120,0.0962,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
LN009160,38,29009,28362,740,109,3,6.42,180,0.0655,High School,Full-time,Married,No,Yes,Auto,No,0
LN009161,41,34919,43995,657,124,6,13.83,60,0.2549,High School,Full-time,Married,No,Yes,Business,No,0
LN009162,31,47988,48319,680,94,9,12.2,36,0.339,Bachelor's,Full-time,Divorced,No,Yes,Auto,No,0
LN009163,53,26069,13907,703,159,6,10.48,360,0.0179,Bachelor's,Part-time,Divorced,No,Yes,Education,No,0
LN009164,33,36233,13041,714,64,6,11.98,360,0.0121,High School,Full-time,Married,Yes,No,Personal,No,0
LN009165,20,63688,58619,500,66,18,22.31,60,0.1875,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,0
LN009166,44,36189,16892,628,91,19,13.25,180,0.0315,High School,Self-employed,Single,No,Yes,Personal,Yes,0
LN009167,25,84985,78110,695,105,14,9.75,360,0.0309,Master's,Full-time,Married,No,No,Auto,Yes,0
LN009168,18,94804,173976,623,97,15,15.59,24,0.9295,Master's,Full-time,Single,Yes,No,Home,No,0
LN009169,31,65225,30390,788,41,2,6.48,120,0.0468,Bachelor's,Full-time,Married,Yes,Yes,Personal,No,0
LN009170,41,53521,42277,728,101,6,8.05,48,0.1988,Bachelor's,Self-employed,Married,No,No,Auto,No,0
LN009171,20,28457,18645,805,88,5,6.72,36,0.2196,High School,Full-time,Married,No,No,Education,Yes,0
LN009172,29,100204,376879,709,163,7,9.1,24,0.99,Master's,Full-time,Divorced,No,No,Home,No,0
LN009173,39,33870,21201,665,37,2,13.63,36,0.211,High School,Self-employed,Single,No,No,Business,Yes,0
LN009174,36,50048,32857,716,69,13,7.35,240,0.033,Bachelor's,Full-time,Married,No,No,Education,Yes,0
LN009175,27,25014,7625,670,45,5,10.78,36,0.1025,Bachelor's,Part-time,Single,No,Yes,Personal,No,0
LN009176,44,8714,8747,710,0,1,8.25,240,0.0505,Master's,Unemployed,Married,Yes,No,Auto,No,1
LN009177,46,33848,31778,506,28,13,17.71,240,0.0476,Master's,Part-time,Married,No,Yes,Auto,No,1
LN009178,40,49305,24806,556,147,1,14.67,240,0.0255,Bachelor's,Full-time,Divorced,No,No,Education,No,0
LN009179,52,8764,10794,594,0,11,14.26,60,0.2493,Bachelor's,Unemployed,Married,Yes,No,Business,Yes,1
LN009180,23,74511,223065,696,30,3,9.43,180,0.2011,Bachelor's,Full-time,Single,No,Yes,Home,No,0
LN009181,34,66616,42222,779,75,18,7.64,360,0.0213,Master's,Full-time,Single,No,Yes,Auto,No,0
LN009182,35,63183,27330,759,63,10,7.61,180,0.029,Bachelor's,Full-time,Single,Yes,No,Personal,No,0
LN009183,45,4284,7066,696,1,11,13.13,36,0.5558,High School,Unemployed,Divorced,No,Yes,Business,No,0
LN009184,32,17847,53204,593,85,1,17.0,36,0.99,High School,Part-time,Married,Yes,Yes,Home,Yes,0
LN009185,18,61751,23030,643,69,11,12.44,60,0.0754,Bachelor's,Full-time,Single,No,Yes,Education,No,0
LN009186,25,18666,18687,752,23,0,9.94,36,0.3365,High School,Part-time,Married,No,Yes,Auto,No,1
LN009187,36,45788,173569,740,27,4,10.39,120,0.3824,Bachelor's,Full-time,Married,No,Yes,Home,No,0
LN009188,32,10481,6562,525,2,15,18.85,36,0.212,Master's,Unemployed,Single,Yes,Yes,Education,No,1
LN009189,20,48012,71044,626,106,1,12.86,120,0.1496,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LN009190,56,69967,22973,718,102,0,11.53,180,0.0221,Master's,Full-time,Single,No,No,Personal,Yes,0
LN009191,36,42439,19061,671,62,2,11.1,36,0.1511,High School,Self-employed,Married,No,Yes,Personal,Yes,0
LN009192,26,101843,59751,681,45,14,12.65,36,0.1976,Master's,Full-time,Married,No,No,Auto,No,0
LN009193,47,29074,15800,627,96,7,13.82,36,0.1832,High School,Full-time,Married,No,No,Auto,No,0
LN009194,40,46533,162524,587,18,8,14.76,12,0.99,Bachelor's,Full-time,Married,Yes,Yes,Home,Yes,0
LN009195,37,35547,11096,502,134,4,18.55,48,0.0792,High School,Full-time,Single,Yes,No,Personal,No,1
LN009196,43,56881,37547,635,78,19,13.38,120,0.0667,Master's,Full-time,Married,No,Yes,Auto,No,0
LN009197,39,67727,65446,753,83,14,8.83,180,0.0649,PhD,Part-time,Single,No,Yes,Auto,No,0
LN009198,28,46855,14262,746,17,18,7.21,180,0.0204,High School,Self-employed,Divorced,Yes,Yes,Personal,No,0
LN009199,46,92098,170129,507,60,5,19.62,360,0.0626,Master's,Self-employed,Married,No,No,Business,No,0
LN009200,45,79213,28487,449,17,1,20.51,240,0.0183,Master's,Self-employed,Single,Yes,No,Personal,Yes,0
LN009201,41,50603,55211,348,89,9,27.53,48,0.279,Bachelor's,Full-time,Divorced,No,No,Business,No,1
LN009202,58,54654,45587,601,57,4,15.72,60,0.169,Bachelor's,Full-time,Single,No,No,Auto,No,0
LN009203,34,47928,27339,629,37,15,11.26,24,0.2879,Bachelor's,Self-employed,Single,No,Yes,Education,No,1
LN009204,49,51578,18120,653,82,13,12.04,60,0.071,Bachelor's,Part-time,Married,No,No,Auto,Yes,0
LN009205,44,92314,48251,751,57,1,8.05,36,0.1754,Master's,Self-employed,Married,No,No,Personal,Yes,0
LN009206,40,100818,187574,702,97,6,10.67,36,0.6257,PhD,Full-time,Single,Yes,No,Business,No,0
LN009207,26,9500,41510,798,3,9,6.66,180,0.2929,Master's,Unemployed,Married,No,Yes,Home,No,0
LN009208,39,37261,138175,815,31,16,3.81,360,0.124,Master's,Part-time,Single,No,No,Home,No,0
LN009209,41,5443,6627,797,2,8,6.18,60,0.2448,High School,Unemployed,Married,No,Yes,Business,No,0
LN009210,18,35147,74377,559,38,0,17.33,24,0.99,Master's,Part-time,Single,Yes,No,Business,No,1
LN009211,32,55289,18173,635,82,10,13.49,240,0.0166,Bachelor's,Full-time,Divorced,No,No,Personal,No,0
LN009212,44,72299,103406,692,65,12,12.49,60,0.289,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LN009213,37,15309,30954,626,0,11,12.29,48,0.5107,PhD,Unemployed,Single,Yes,Yes,Business,Yes,1
LN009214,21,50664,27075,639,122,19,13.88,120,0.0541,Bachelor's,Full-time,Single,No,Yes,Education,No,1
LN009215,24,22947,14149,798,17,13,3.76,120,0.0619,High School,Part-time,Married,No,No,Education,No,0
LN009216,52,57038,45642,754,58,7,5.9,60,0.1608,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
LN009217,31,86429,123715,718,149,5,9.59,360,0.0481,Master's,Self-employed,Divorced,Yes,Yes,Business,No,0
LN009218,37,50372,21504,531,13,8,15.8,120,0.0433,Bachelor's,Full-time,Married,No,No,Education,No,0
LN009219,39,66921,119797,699,64,1,10.81,36,0.6021,Master's,Self-employed,Married,Yes,No,Business,Yes,0
LN009220,18,25713,38332,477,9,8,18.75,48,0.3785,High School,Full-time,Divorced,Yes,No,Business,Yes,0
LN009221,48,30334,25153,786,55,6,7.28,360,0.0278,High School,Self-employed,Divorced,No,Yes,Education,No,0
LN009222,28,114785,177716,730,43,7,12.43,36,0.5214,Master's,Full-time,Married,Yes,No,Business,No,1
LN009223,45,36618,60864,501,48,0,20.37,48,0.4226,Bachelor's,Part-time,Divorced,No,No,Business,No,0
LN009224,52,23789,17799,587,1,2,16.22,120,0.0758,High School,Part-time,Single,Yes,No,Auto,No,0
LN009225,32,68631,114353,689,82,6,10.15,120,0.168,Master's,Self-employed,Single,No,Yes,Business,No,0
LN009226,43,29923,20739,704,20,5,8.16,60,0.1396,High School,Full-time,Married,Yes,Yes,Auto,Yes,0
LN009227,46,70919,246433,616,66,0,18.51,120,0.3528,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
LN009228,39,47734,228134,674,45,0,11.65,240,0.2413,Bachelor's,Full-time,Married,No,No,Home,No,0
LN009229,26,57256,22402,699,43,13,11.02,360,0.0132,Bachelor's,Full-time,Married,No,Yes,Personal,Yes,0
LN009230,31,117347,104958,747,1,5,8.98,60,0.1802,PhD,Self-employed,Single,Yes,No,Auto,No,1
LN009231,25,58002,19633,510,54,1,18.08,60,0.0687,Bachelor's,Full-time,Married,No,No,Personal,Yes,0
LN009232,27,26472,10886,743,30,11,8.32,360,0.0138,High School,Part-time,Married,No,No,Personal,No,0
LN009233,52,30179,56515,375,23,13,24.12,60,0.3821,High School,Self-employed,Married,No,No,Business,No,1
LN009234,55,110771,31665,695,139,9,8.05,360,0.01,PhD,Full-time,Single,No,No,Personal,No,0
LN009235,44,29387,157661,716,16,14,8.26,180,0.3601,High School,Full-time,Married,Yes,No,Home,Yes,0
LN009236,28,14239,5160,765,41,3,7.2,60,0.0729,High School,Part-time,Married,No,No,Personal,No,0
LN009237,55,36737,54821,660,14,17,10.2,36,0.5016,High School,Full-time,Single,No,Yes,Business,Yes,0
LN009238,34,3887,2820,610,1,7,14.46,36,0.2447,High School,Unemployed,Married,Yes,Yes,Auto,No,0
LN009239,46,31396,136571,800,20,15,4.38,12,0.99,Bachelor's,Part-time,Married,No,No,Home,No,0
LN009240,29,8329,9820,667,2,16,11.39,180,0.0793,Master's,Unemployed,Divorced,Yes,Yes,Business,No,0
LN009241,42,87498,64998,577,101,17,16.76,24,0.3766,Master's,Full-time,Married,Yes,No,Auto,No,1
LN009242,28,7142,10873,776,3,11,5.74,240,0.0765,Master's,Unemployed,Married,No,No,Business,No,0
LN009243,33,61480,152061,759,13,7,10.14,24,0.99,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LN009244,26,15296,11555,782,131,5,5.66,48,0.1897,High School,Part-time,Married,No,No,Auto,No,0
LN009245,51,65454,114485,680,26,10,14.25,36,0.59,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
LN009246,51,26789,112573,624,74,9,14.08,60,0.8503,High School,Full-time,Single,Yes,Yes,Home,No,0
LN009247,20,6450,4161,603,1,0,14.95,240,0.0327,Bachelor's,Unemployed,Married,No,Yes,Auto,Yes,0
LN009248,37,48628,141064,550,56,7,16.67,36,0.9804,Bachelor's,Full-time,Single,Yes,No,Home,No,0
LN009249,39,45017,15669,615,62,4,12.51,180,0.0234,PhD,Part-time,Married,Yes,No,Personal,No,0
LN009250,51,35891,23771,749,71,13,9.28,240,0.0334,Bachelor's,Part-time,Single,No,No,Business,No,0
LN009251,36,5074,4225,602,1,18,16.12,36,0.2813,High School,Unemployed,Single,No,No,Education,No,1
LN009252,35,138408,481357,589,28,4,17.64,36,0.99,PhD,Full-time,Divorced,No,Yes,Home,No,0
LN009253,48,81160,126365,813,82,0,7.08,24,0.7831,Master's,Full-time,Married,No,No,Business,No,0
LN009254,35,68987,53028,779,1,4,7.47,60,0.1547,Bachelor's,Full-time,Single,No,Yes,Auto,No,0
LN009255,39,33545,10200,742,6,8,7.77,360,0.0102,High School,Full-time,Married,No,Yes,Personal,Yes,0
LN009256,18,17049,11917,777,36,16,6.64,60,0.1406,High School,Part-time,Married,No,No,Education,No,0
LN009257,26,37339,10345,838,38,15,5.59,240,0.0139,High School,Full-time,Married,No,Yes,Personal,No,0
LN009258,33,72473,198173,826,54,16,5.49,240,0.1373,Master's,Full-time,Married,No,No,Home,No,0
LN009259,30,59631,48550,428,25,8,22.18,120,0.0829,Bachelor's,Full-time,Divorced,No,No,Education,No,1
LN009260,31,60673,226201,775,24,12,7.63,360,0.1251,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
LN009261,41,23332,5516,829,72,18,4.36,360,0.01,Bachelor's,Part-time,Married,No,Yes,Personal,Yes,0
LN009262,35,5205,1209,839,2,4,4.04,60,0.0466,Bachelor's,Unemployed,Married,No,No,Personal,No,0
LN009263,45,69756,50029,743,23,14,8.18,36,0.2407,Bachelor's,Self-employed,Single,Yes,No,Auto,No,0
LN009264,67,33362,36572,709,13,5,10.93,24,0.5531,High School,Full-time,Single,No,No,Auto,Yes,0
LN009265,46,62554,121390,647,88,16,11.11,12,0.99,Bachelor's,Self-employed,Divorced,Yes,No,Business,Yes,1
LN009266,42,138878,212365,658,87,13,12.79,60,0.3091,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
LN009267,32,3550,11137,788,2,2,6.98,360,0.1052,High School,Unemployed,Single,No,No,Home,Yes,0
LN009268,41,29385,60640,397,34,2,22.68,24,0.99,High School,Full-time,Divorced,Yes,Yes,Business,No,1
LN009269,43,33402,49890,573,128,9,15.98,240,0.0757,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
LN009270,18,23183,20368,826,104,12,5.17,36,0.2941,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,0
LN009271,46,73676,54069,625,55,15,15.57,60,0.1487,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,1
LN009272,45,17777,103403,712,64,1,10.67,60,0.99,High School,Part-time,Single,Yes,Yes,Home,No,1
LN009273,42,34970,18172,780,68,5,7.99,180,0.0349,High School,Full-time,Married,Yes,No,Education,No,0
LN009274,36,38982,44426,754,61,17,9.46,60,0.2297,Bachelor's,Full-time,Married,Yes,No,Business,No,0
